"","state","date","confirmed"
"3050","New Hampshire",0020-03-14,7
"3051","New Jersey",0020-03-14,69
"3052","New Mexico",0020-03-14,13
"3053","New York",0020-03-14,613
"3054","North Carolina",0020-03-14,25
"3055","North Dakota",0020-03-14,1
"3056","Northern Mariana Islands",0020-03-14,0
"3057","Ohio",0020-03-14,26
"3058","Oklahoma",0020-03-14,4
"3059","Oregon",0020-03-14,36
"3060","Pennsylvania",0020-03-14,47
"3061","Puerto Rico",0020-03-14,0
"3062","Rhode Island",0020-03-14,20
"3063","South Carolina",0020-03-14,19
"3064","South Dakota",0020-03-14,8
"3065","Tennessee",0020-03-14,32
"3066","Texas",0020-03-14,60
"3067","Utah",0020-03-14,10
"3068","Vermont",0020-03-14,5
"3069","Virgin Islands",0020-03-14,0
"3070","Virginia",0020-03-14,37
"3071","Washington",0020-03-14,642
"3072","West Virginia",0020-03-14,0
"3073","Wisconsin",0020-03-14,27
"3074","Wyoming",0020-03-14,2
"3075","Alabama",0020-03-15,11
"3076","Alaska",0020-03-15,1
"3077","American Samoa",0020-03-15,0
"3078","Arizona",0020-03-15,12
"3079","Arkansas",0020-03-15,3
"3080","California",0020-03-15,373
"3081","Colorado",0020-03-15,99
"3082","Connecticut",0020-03-15,24
"3083","Delaware",0020-03-15,6
"3084","Diamond Princess",0020-03-15,0
"3085","District of Columbia",0020-03-15,0
"3086","Florida",0020-03-15,100
"3087","Georgia",0020-03-15,99
"3088","Grand Princess",0020-03-15,0
"3089","Guam",0020-03-15,0
"3090","Hawaii",0020-03-15,6
"3091","Idaho",0020-03-15,4
"3092","Illinois",0020-03-15,66
"3093","Indiana",0020-03-15,20
"3094","Iowa",0020-03-15,18
"3095","Kansas",0020-03-15,8
"3096","Kentucky",0020-03-15,18
"3097","Louisiana",0020-03-15,87
"3098","Maine",0020-03-15,2
"3099","Maryland",0020-03-15,24
"3100","Massachusetts",0020-03-15,138
"3101","Michigan",0020-03-15,32
"3102","Minnesota",0020-03-15,21
"3103","Mississippi",0020-03-15,6
"3104","Missouri",0020-03-15,5
"3105","Montana",0020-03-15,6
"3106","Nebraska",0020-03-15,17
"3107","Nevada",0020-03-15,20
"3108","New Hampshire",0020-03-15,7
"3109","New Jersey",0020-03-15,72
"3110","New Mexico",0020-03-15,13
"3111","New York",0020-03-15,615
"3112","North Carolina",0020-03-15,32
"3113","North Dakota",0020-03-15,1
"3114","Northern Mariana Islands",0020-03-15,0
"3115","Ohio",0020-03-15,30
"3116","Oklahoma",0020-03-15,4
"3117","Oregon",0020-03-15,36
"3118","Pennsylvania",0020-03-15,47
"3119","Puerto Rico",0020-03-15,0
"3120","Rhode Island",0020-03-15,20
"3121","South Carolina",0020-03-15,19
"3122","South Dakota",0020-03-15,8
"3123","Tennessee",0020-03-15,32
"3124","Texas",0020-03-15,63
"3125","Utah",0020-03-15,18
"3126","Vermont",0020-03-15,5
"3127","Virgin Islands",0020-03-15,0
"3128","Virginia",0020-03-15,37
"3129","Washington",0020-03-15,603
"3130","West Virginia",0020-03-15,0
"3131","Wisconsin",0020-03-15,28
"3132","Wyoming",0020-03-15,2
"3133","Alabama",0020-03-16,29
"3134","Alaska",0020-03-16,1
"3135","American Samoa",0020-03-16,0
"3136","Arizona",0020-03-16,18
"3137","Arkansas",0020-03-16,3
"3138","California",0020-03-16,557
"3139","Colorado",0020-03-16,132
"3140","Connecticut",0020-03-16,41
"3141","Delaware",0020-03-16,8
"3142","Diamond Princess",0020-03-16,0
"3143","District of Columbia",0020-03-16,22
"3144","Florida",0020-03-16,101
"3145","Georgia",0020-03-16,121
"3146","Grand Princess",0020-03-16,20
"3147","Guam",0020-03-16,3
"3148","Hawaii",0020-03-16,8
"3149","Idaho",0020-03-16,4
"3150","Illinois",0020-03-16,83
"3151","Indiana",0020-03-16,25
"3152","Iowa",0020-03-16,23
"3153","Kansas",0020-03-16,11
"3154","Kentucky",0020-03-16,21
"3155","Louisiana",0020-03-16,115
"3156","Maine",0020-03-16,17
"3157","Maryland",0020-03-16,42
"3158","Massachusetts",0020-03-16,187
"3159","Michigan",0020-03-16,54
"3160","Minnesota",0020-03-16,53
"3161","Mississippi",0020-03-16,12
"3162","Missouri",0020-03-16,6
"3163","Montana",0020-03-16,6
"3164","Nebraska",0020-03-16,18
"3165","Nevada",0020-03-16,45
"3166","New Hampshire",0020-03-16,17
"3167","New Jersey",0020-03-16,176
"3168","New Mexico",0020-03-16,21
"3169","New York",0020-03-16,967
"3170","North Carolina",0020-03-16,39
"3171","North Dakota",0020-03-16,1
"3172","Northern Mariana Islands",0020-03-16,0
"3173","Ohio",0020-03-16,50
"3174","Oklahoma",0020-03-16,10
"3175","Oregon",0020-03-16,39
"3176","Pennsylvania",0020-03-16,79
"3177","Puerto Rico",0020-03-16,5
"3178","Rhode Island",0020-03-16,21
"3179","South Carolina",0020-03-16,30
"3180","South Dakota",0020-03-16,10
"3181","Tennessee",0020-03-16,52
"3182","Texas",0020-03-16,85
"3183","Utah",0020-03-16,28
"3184","Vermont",0020-03-16,12
"3185","Virgin Islands",0020-03-16,1
"3186","Virginia",0020-03-16,49
"3187","Washington",0020-03-16,779
"3188","West Virginia",0020-03-16,0
"3189","Wisconsin",0020-03-16,48
"3190","Wyoming",0020-03-16,2
"3191","Alabama",0020-03-17,39
"3192","Alaska",0020-03-17,3
"3193","American Samoa",0020-03-17,0
"3194","Arizona",0020-03-17,20
"3195","Arkansas",0020-03-17,3
"3196","California",0020-03-17,700
"3197","Colorado",0020-03-17,167
"3198","Connecticut",0020-03-17,68
"3199","Delaware",0020-03-17,16
"3200","Diamond Princess",0020-03-17,47
"3201","District of Columbia",0020-03-17,22
"3202","Florida",0020-03-17,190
"3203","Georgia",0020-03-17,146
"3204","Grand Princess",0020-03-17,21
"3205","Guam",0020-03-17,3
"3206","Hawaii",0020-03-17,10
"3207","Idaho",0020-03-17,8
"3208","Illinois",0020-03-17,161
"3209","Indiana",0020-03-17,30
"3210","Iowa",0020-03-17,23
"3211","Kansas",0020-03-17,18
"3212","Kentucky",0020-03-17,26
"3213","Louisiana",0020-03-17,196
"3214","Maine",0020-03-17,26
"3215","Maryland",0020-03-17,60
"3216","Massachusetts",0020-03-17,217
"3217","Michigan",0020-03-17,63
"3218","Minnesota",0020-03-17,59
"3219","Mississippi",0020-03-17,21
"3220","Missouri",0020-03-17,12
"3221","Montana",0020-03-17,8
"3222","Nebraska",0020-03-17,23
"3223","Nevada",0020-03-17,55
"3224","New Hampshire",0020-03-17,26
"3225","New Jersey",0020-03-17,250
"3226","New Mexico",0020-03-17,23
"3227","New York",0020-03-17,1578
"3228","North Carolina",0020-03-17,64
"3229","North Dakota",0020-03-17,3
"3230","Northern Mariana Islands",0020-03-17,0
"3231","Ohio",0020-03-17,67
"3232","Oklahoma",0020-03-17,17
"3233","Oregon",0020-03-17,66
"3234","Pennsylvania",0020-03-17,112
"3235","Puerto Rico",0020-03-17,5
"3236","Rhode Island",0020-03-17,23
"3237","South Carolina",0020-03-17,47
"3238","South Dakota",0020-03-17,11
"3239","Tennessee",0020-03-17,74
"3240","Texas",0020-03-17,110
"3241","Utah",0020-03-17,39
"3242","Vermont",0020-03-17,12
"3243","Virgin Islands",0020-03-17,2
"3244","Virginia",0020-03-17,67
"3245","Washington",0020-03-17,955
"3246","West Virginia",0020-03-17,0
"3247","Wisconsin",0020-03-17,73
"3248","Wyoming",0020-03-17,11
"3249","Alabama",0020-03-18,51
"3250","Alaska",0020-03-18,5
"3251","American Samoa",0020-03-18,0
"3252","Arizona",0020-03-18,27
"3253","Arkansas",0020-03-18,4
"3254","California",0020-03-18,828
"3255","Colorado",0020-03-18,218
"3256","Connecticut",0020-03-18,96
"3257","Delaware",0020-03-18,19
"3258","Diamond Princess",0020-03-18,47
"3259","District of Columbia",0020-03-18,31
"3260","Florida",0020-03-18,306
"3261","Georgia",0020-03-18,197
"3262","Grand Princess",0020-03-18,21
"3263","Guam",0020-03-18,5
"3264","Hawaii",0020-03-18,15
"3265","Idaho",0020-03-18,9
"3266","Illinois",0020-03-18,272
"3267","Indiana",0020-03-18,38
"3268","Iowa",0020-03-18,38
"3269","Kansas",0020-03-18,22
"3270","Kentucky",0020-03-18,28
"3271","Louisiana",0020-03-18,257
"3272","Maine",0020-03-18,35
"3273","Maryland",0020-03-18,85
"3274","Massachusetts",0020-03-18,252
"3275","Michigan",0020-03-18,119
"3276","Minnesota",0020-03-18,77
"3277","Mississippi",0020-03-18,34
"3278","Missouri",0020-03-18,18
"3279","Montana",0020-03-18,10
"3280","Nebraska",0020-03-18,24
"3281","Nevada",0020-03-18,55
"3282","New Hampshire",0020-03-18,37
"3283","New Jersey",0020-03-18,397
"3284","New Mexico",0020-03-18,28
"3285","New York",0020-03-18,3038
"3286","North Carolina",0020-03-18,92
"3287","North Dakota",0020-03-18,6
"3288","Northern Mariana Islands",0020-03-18,0
"3289","Ohio",0020-03-18,89
"3290","Oklahoma",0020-03-18,17
"3291","Oregon",0020-03-18,75
"3292","Pennsylvania",0020-03-18,155
"3293","Puerto Rico",0020-03-18,5
"3294","Rhode Island",0020-03-18,33
"3295","South Carolina",0020-03-18,60
"3296","South Dakota",0020-03-18,11
"3297","Tennessee",0020-03-18,100
"3298","Texas",0020-03-18,196
"3299","Utah",0020-03-18,47
"3300","Vermont",0020-03-18,13
"3301","Virgin Islands",0020-03-18,2
"3302","Virginia",0020-03-18,79
"3303","Washington",0020-03-18,1022
"3304","West Virginia",0020-03-18,1
"3305","Wisconsin",0020-03-18,111
"3306","Wyoming",0020-03-18,16
"3307","Alabama",0020-03-19,78
"3308","Alaska",0020-03-19,8
"3309","American Samoa",0020-03-19,0
"3310","Arizona",0020-03-19,45
"3311","Arkansas",0020-03-19,62
"3312","California",0020-03-19,1005
"3313","Colorado",0020-03-19,277
"3314","Connecticut",0020-03-19,159
"3315","Delaware",0020-03-19,30
"3316","Diamond Princess",0020-03-19,47
"3317","District of Columbia",0020-03-19,40
"3318","Florida",0020-03-19,432
"3319","Georgia",0020-03-19,287
"3320","Grand Princess",0020-03-19,22
"3321","Guam",0020-03-19,12
"3322","Hawaii",0020-03-19,25
"3323","Idaho",0020-03-19,23
"3324","Illinois",0020-03-19,422
"3325","Indiana",0020-03-19,60
"3326","Iowa",0020-03-19,44
"3327","Kansas",0020-03-19,35
"3328","Kentucky",0020-03-19,50
"3329","Louisiana",0020-03-19,392
"3330","Maine",0020-03-19,52
"3331","Maryland",0020-03-19,107
"3332","Massachusetts",0020-03-19,328
"3333","Michigan",0020-03-19,259
"3334","Minnesota",0020-03-19,89
"3335","Mississippi",0020-03-19,50
"3336","Missouri",0020-03-19,39
"3337","Montana",0020-03-19,11
"3338","Nebraska",0020-03-19,29
"3339","Nevada",0020-03-19,95
"3340","New Hampshire",0020-03-19,42
"3341","New Jersey",0020-03-19,741
"3342","New Mexico",0020-03-19,35
"3343","New York",0020-03-19,5704
"3344","North Carolina",0020-03-19,136
"3345","North Dakota",0020-03-19,19
"3346","Northern Mariana Islands",0020-03-19,0
"3347","Ohio",0020-03-19,119
"3348","Oklahoma",0020-03-19,44
"3349","Oregon",0020-03-19,88
"3350","Pennsylvania",0020-03-19,206
"3351","Puerto Rico",0020-03-19,5
"3352","Rhode Island",0020-03-19,44
"3353","South Carolina",0020-03-19,80
"3354","South Dakota",0020-03-19,14
"3355","Tennessee",0020-03-19,154
"3356","Texas",0020-03-19,306
"3357","Utah",0020-03-19,62
"3358","Vermont",0020-03-19,22
"3359","Virgin Islands",0020-03-19,3
"3360","Virginia",0020-03-19,103
"3361","Washington",0020-03-19,1374
"3362","West Virginia",0020-03-19,2
"3363","Wisconsin",0020-03-19,159
"3364","Wyoming",0020-03-19,18
"3365","Alabama",0020-03-20,106
"3366","Alaska",0020-03-20,11
"3367","American Samoa",0020-03-20,0
"3368","Arizona",0020-03-20,68
"3369","Arkansas",0020-03-20,100
"3370","California",0020-03-20,1243
"3371","Colorado",0020-03-20,363
"3372","Connecticut",0020-03-20,194
"3373","Delaware",0020-03-20,39
"3374","Diamond Princess",0020-03-20,49
"3375","District of Columbia",0020-03-20,71
"3376","Florida",0020-03-20,564
"3377","Georgia",0020-03-20,485
"3378","Grand Princess",0020-03-20,23
"3379","Guam",0020-03-20,14
"3380","Hawaii",0020-03-20,36
"3381","Idaho",0020-03-20,36
"3382","Illinois",0020-03-20,585
"3383","Indiana",0020-03-20,86
"3384","Iowa",0020-03-20,45
"3385","Kansas",0020-03-20,48
"3386","Kentucky",0020-03-20,64
"3387","Louisiana",0020-03-20,537
"3388","Maine",0020-03-20,56
"3389","Maryland",0020-03-20,149
"3390","Massachusetts",0020-03-20,413
"3391","Michigan",0020-03-20,402
"3392","Minnesota",0020-03-20,113
"3393","Mississippi",0020-03-20,80
"3394","Missouri",0020-03-20,73
"3395","Montana",0020-03-20,20
"3396","Nebraska",0020-03-20,37
"3397","Nevada",0020-03-20,161
"3398","New Hampshire",0020-03-20,53
"3399","New Jersey",0020-03-20,890
"3400","New Mexico",0020-03-20,42
"3401","New York",0020-03-20,8403
"3402","North Carolina",0020-03-20,189
"3403","North Dakota",0020-03-20,26
"3404","Northern Mariana Islands",0020-03-20,0
"3405","Ohio",0020-03-20,173
"3406","Oklahoma",0020-03-20,49
"3407","Oregon",0020-03-20,114
"3408","Pennsylvania",0020-03-20,311
"3409","Puerto Rico",0020-03-20,14
"3410","Rhode Island",0020-03-20,54
"3411","South Carolina",0020-03-20,126
"3412","South Dakota",0020-03-20,14
"3413","Tennessee",0020-03-20,223
"3414","Texas",0020-03-20,429
"3415","Utah",0020-03-20,95
"3416","Vermont",0020-03-20,29
"3417","Virgin Islands",0020-03-20,3
"3418","Virginia",0020-03-20,123
"3419","Washington",0020-03-20,1524
"3420","West Virginia",0020-03-20,8
"3421","Wisconsin",0020-03-20,219
"3422","Wyoming",0020-03-20,21
"3423","Alabama",0020-03-21,131
"3424","Alaska",0020-03-21,13
"3425","American Samoa",0020-03-21,0
"3426","Arizona",0020-03-21,104
"3427","Arkansas",0020-03-21,122
"3428","California",0020-03-21,1405
"3429","Colorado",0020-03-21,475
"3430","Connecticut",0020-03-21,194
"3431","Delaware",0020-03-21,45
"3432","Diamond Princess",0020-03-21,49
"3433","District of Columbia",0020-03-21,98
"3434","Florida",0020-03-21,763
"3435","Georgia",0020-03-21,555
"3436","Grand Princess",0020-03-21,23
"3437","Guam",0020-03-21,15
"3438","Hawaii",0020-03-21,36
"3439","Idaho",0020-03-21,42
"3440","Illinois",0020-03-21,753
"3441","Indiana",0020-03-21,128
"3442","Iowa",0020-03-21,69
"3443","Kansas",0020-03-21,57
"3444","Kentucky",0020-03-21,87
"3445","Louisiana",0020-03-21,763
"3446","Maine",0020-03-21,70
"3447","Maryland",0020-03-21,193
"3448","Massachusetts",0020-03-21,523
"3449","Michigan",0020-03-21,540
"3450","Minnesota",0020-03-21,134
"3451","Mississippi",0020-03-21,140
"3452","Missouri",0020-03-21,81
"3453","Montana",0020-03-21,27
"3454","Nebraska",0020-03-21,38
"3455","Nevada",0020-03-21,161
"3456","New Hampshire",0020-03-21,61
"3457","New Jersey",0020-03-21,1327
"3458","New Mexico",0020-03-21,55
"3459","New York",0020-03-21,11727
"3460","North Carolina",0020-03-21,256
"3461","North Dakota",0020-03-21,28
"3462","Northern Mariana Islands",0020-03-21,0
"3463","Ohio",0020-03-21,247
"3464","Oklahoma",0020-03-21,53
"3465","Oregon",0020-03-21,137
"3466","Pennsylvania",0020-03-21,399
"3467","Puerto Rico",0020-03-21,21
"3468","Rhode Island",0020-03-21,66
"3469","South Carolina",0020-03-21,174
"3470","South Dakota",0020-03-21,14
"3471","Tennessee",0020-03-21,304
"3472","Texas",0020-03-21,582
"3473","Utah",0020-03-21,118
"3474","Vermont",0020-03-21,49
"3475","Virgin Islands",0020-03-21,6
"3476","Virginia",0020-03-21,157
"3477","Washington",0020-03-21,1793
"3478","West Virginia",0020-03-21,12
"3479","Wisconsin",0020-03-21,282
"3480","Wyoming",0020-03-21,23
"3481","Alabama",0020-03-22,157
"3482","Alaska",0020-03-22,18
"3483","American Samoa",0020-03-22,0
"3484","Arizona",0020-03-22,152
"3485","Arkansas",0020-03-22,165
"3486","California",0020-03-22,1646
"3487","Colorado",0020-03-22,591
"3488","Connecticut",0020-03-22,327
"3489","Delaware",0020-03-22,56
"3490","Diamond Princess",0020-03-22,49
"3491","District of Columbia",0020-03-22,102
"3492","Florida",0020-03-22,1004
"3493","Georgia",0020-03-22,621
"3494","Grand Princess",0020-03-22,30
"3495","Guam",0020-03-22,27
"3496","Hawaii",0020-03-22,53
"3497","Idaho",0020-03-22,42
"3498","Illinois",0020-03-22,1049
"3499","Indiana",0020-03-22,204
"3500","Iowa",0020-03-22,90
"3501","Kansas",0020-03-22,65
"3502","Kentucky",0020-03-22,103
"3503","Louisiana",0020-03-22,837
"3504","Maine",0020-03-22,89
"3505","Maryland",0020-03-22,244
"3506","Massachusetts",0020-03-22,640
"3507","Michigan",0020-03-22,1035
"3508","Minnesota",0020-03-22,167
"3509","Mississippi",0020-03-22,207
"3510","Missouri",0020-03-22,100
"3511","Montana",0020-03-22,34
"3512","Nebraska",0020-03-22,51
"3513","Nevada",0020-03-22,190
"3514","New Hampshire",0020-03-22,73
"3515","New Jersey",0020-03-22,1914
"3516","New Mexico",0020-03-22,57
"3517","New York",0020-03-22,15800
"3518","North Carolina",0020-03-22,305
"3519","North Dakota",0020-03-22,28
"3520","Northern Mariana Islands",0020-03-22,0
"3521","Ohio",0020-03-22,356
"3522","Oklahoma",0020-03-22,67
"3523","Oregon",0020-03-22,161
"3524","Pennsylvania",0020-03-22,509
"3525","Puerto Rico",0020-03-22,23
"3526","Rhode Island",0020-03-22,83
"3527","South Carolina",0020-03-22,196
"3528","South Dakota",0020-03-22,21
"3529","Tennessee",0020-03-22,393
"3530","Texas",0020-03-22,643
"3531","Utah",0020-03-22,162
"3532","Vermont",0020-03-22,52
"3533","Virgin Islands",0020-03-22,6
"3534","Virginia",0020-03-22,220
"3535","Washington",0020-03-22,1997
"3536","West Virginia",0020-03-22,16
"3537","Wisconsin",0020-03-22,381
"3538","Wyoming",0020-03-22,26
"3539","Alabama",0020-03-23,196
"3540","Alaska",0020-03-23,30
"3541","American Samoa",0020-03-23,0
"3542","Arizona",0020-03-23,235
"3543","Arkansas",0020-03-23,192
"3544","California",0020-03-23,2108
"3545","Colorado",0020-03-23,704
"3546","Connecticut",0020-03-23,415
"3547","Delaware",0020-03-23,68
"3548","Diamond Princess",0020-03-23,49
"3549","District of Columbia",0020-03-23,120
"3550","Florida",0020-03-23,1227
"3551","Georgia",0020-03-23,772
"3552","Grand Princess",0020-03-23,28
"3553","Guam",0020-03-23,29
"3554","Hawaii",0020-03-23,56
"3555","Idaho",0020-03-23,68
"3556","Illinois",0020-03-23,1285
"3557","Indiana",0020-03-23,270
"3558","Iowa",0020-03-23,105
"3559","Kansas",0020-03-23,84
"3560","Kentucky",0020-03-23,123
"3561","Louisiana",0020-03-23,1172
"3562","Maine",0020-03-23,107
"3563","Maryland",0020-03-23,290
"3564","Massachusetts",0020-03-23,777
"3565","Michigan",0020-03-23,1329
"3566","Minnesota",0020-03-23,234
"3567","Mississippi",0020-03-23,249
"3568","Missouri",0020-03-23,187
"3569","Montana",0020-03-23,34
"3570","Nebraska",0020-03-23,51
"3571","Nevada",0020-03-23,245
"3572","New Hampshire",0020-03-23,101
"3573","New Jersey",0020-03-23,2844
"3574","New Mexico",0020-03-23,83
"3575","New York",0020-03-23,20884
"3576","North Carolina",0020-03-23,353
"3577","North Dakota",0020-03-23,30
"3578","Northern Mariana Islands",0020-03-23,0
"3579","Ohio",0020-03-23,443
"3580","Oklahoma",0020-03-23,81
"3581","Oregon",0020-03-23,191
"3582","Pennsylvania",0020-03-23,698
"3583","Puerto Rico",0020-03-23,31
"3584","Rhode Island",0020-03-23,106
"3585","South Carolina",0020-03-23,298
"3586","South Dakota",0020-03-23,28
"3587","Tennessee",0020-03-23,614
"3588","Texas",0020-03-23,758
"3589","Utah",0020-03-23,257
"3590","Vermont",0020-03-23,75
"3591","Virgin Islands",0020-03-23,7
"3592","Virginia",0020-03-23,254
"3593","Washington",0020-03-23,2221
"3594","West Virginia",0020-03-23,16
"3595","Wisconsin",0020-03-23,425
"3596","Wyoming",0020-03-23,26
"3597","Alabama",0020-03-24,242
"3598","Alaska",0020-03-24,34
"3599","American Samoa",0020-03-24,0
"3600","Arizona",0020-03-24,326
"3601","Arkansas",0020-03-24,219
"3602","California",0020-03-24,2538
"3603","Colorado",0020-03-24,723
"3604","Connecticut",0020-03-24,618
"3605","Delaware",0020-03-24,104
"3606","Diamond Princess",0020-03-24,49
"3607","District of Columbia",0020-03-24,141
"3608","Florida",0020-03-24,1412
"3609","Georgia",0020-03-24,1026
"3610","Grand Princess",0020-03-24,28
"3611","Guam",0020-03-24,32
"3612","Hawaii",0020-03-24,90
"3613","Idaho",0020-03-24,81
"3614","Illinois",0020-03-24,1537
"3615","Indiana",0020-03-24,368
"3616","Iowa",0020-03-24,124
"3617","Kansas",0020-03-24,100
"3618","Kentucky",0020-03-24,162
"3619","Louisiana",0020-03-24,1388
"3620","Maine",0020-03-24,118
"3621","Maryland",0020-03-24,349
"3622","Massachusetts",0020-03-24,1159
"3623","Michigan",0020-03-24,1793
"3624","Minnesota",0020-03-24,261
"3625","Mississippi",0020-03-24,320
"3626","Missouri",0020-03-24,257
"3627","Montana",0020-03-24,51
"3628","Nebraska",0020-03-24,66
"3629","Nevada",0020-03-24,278
"3630","New Hampshire",0020-03-24,101
"3631","New Jersey",0020-03-24,3675
"3632","New Mexico",0020-03-24,100
"3633","New York",0020-03-24,25681
"3634","North Carolina",0020-03-24,495
"3635","North Dakota",0020-03-24,36
"3636","Northern Mariana Islands",0020-03-24,0
"3637","Ohio",0020-03-24,567
"3638","Oklahoma",0020-03-24,106
"3639","Oregon",0020-03-24,210
"3640","Pennsylvania",0020-03-24,946
"3641","Puerto Rico",0020-03-24,39
"3642","Rhode Island",0020-03-24,124
"3643","South Carolina",0020-03-24,342
"3644","South Dakota",0020-03-24,30
"3645","Tennessee",0020-03-24,772
"3646","Texas",0020-03-24,955
"3647","Utah",0020-03-24,298
"3648","Vermont",0020-03-24,95
"3649","Virgin Islands",0020-03-24,17
"3650","Virginia",0020-03-24,293
"3651","Washington",0020-03-24,2328
"3652","West Virginia",0020-03-24,22
"3653","Wisconsin",0020-03-24,481
"3654","Wyoming",0020-03-24,29
"3655","Alabama",0020-03-25,381
"3656","Alaska",0020-03-25,41
"3657","American Samoa",0020-03-25,0
"3658","Arizona",0020-03-25,401
"3659","Arkansas",0020-03-25,280
"3660","California",0020-03-25,2998
"3661","Colorado",0020-03-25,1021
"3662","Connecticut",0020-03-25,875
"3663","Delaware",0020-03-25,119
"3664","Diamond Princess",0020-03-25,49
"3665","District of Columbia",0020-03-25,187
"3666","Florida",0020-03-25,1682
"3667","Georgia",0020-03-25,1247
"3668","Grand Princess",0020-03-25,28
"3669","Guam",0020-03-25,37
"3670","Hawaii",0020-03-25,91
"3671","Idaho",0020-03-25,91
"3672","Illinois",0020-03-25,1865
"3673","Indiana",0020-03-25,477
"3674","Iowa",0020-03-25,146
"3675","Kansas",0020-03-25,134
"3676","Kentucky",0020-03-25,197
"3677","Louisiana",0020-03-25,1795
"3678","Maine",0020-03-25,142
"3679","Maryland",0020-03-25,425
"3680","Massachusetts",0020-03-25,1838
"3681","Michigan",0020-03-25,2296
"3682","Minnesota",0020-03-25,286
"3683","Mississippi",0020-03-25,377
"3684","Missouri",0020-03-25,354
"3685","Montana",0020-03-25,65
"3686","Nebraska",0020-03-25,71
"3687","Nevada",0020-03-25,323
"3688","New Hampshire",0020-03-25,108
"3689","New Jersey",0020-03-25,4402
"3690","New Mexico",0020-03-25,113
"3691","New York",0020-03-25,30841
"3692","North Carolina",0020-03-25,590
"3693","North Dakota",0020-03-25,45
"3694","Northern Mariana Islands",0020-03-25,0
"3695","Ohio",0020-03-25,704
"3696","Oklahoma",0020-03-25,164
"3697","Oregon",0020-03-25,266
"3698","Pennsylvania",0020-03-25,1260
"3699","Puerto Rico",0020-03-25,51
"3700","Rhode Island",0020-03-25,132
"3701","South Carolina",0020-03-25,424
"3702","South Dakota",0020-03-25,41
"3703","Tennessee",0020-03-25,916
"3704","Texas",0020-03-25,1229
"3705","Utah",0020-03-25,340
"3706","Vermont",0020-03-25,125
"3707","Virgin Islands",0020-03-25,17
"3708","Virginia",0020-03-25,396
"3709","Washington",0020-03-25,2591
"3710","West Virginia",0020-03-25,39
"3711","Wisconsin",0020-03-25,621
"3712","Wyoming",0020-03-25,44
"3713","Alabama",0020-03-26,517
"3714","Alaska",0020-03-26,56
"3715","American Samoa",0020-03-26,0
"3716","Arizona",0020-03-26,508
"3717","Arkansas",0020-03-26,335
"3718","California",0020-03-26,3899
"3719","Colorado",0020-03-26,1430
"3720","Connecticut",0020-03-26,1012
"3721","Delaware",0020-03-26,130
"3722","Diamond Princess",0020-03-26,49
"3723","District of Columbia",0020-03-26,231
"3724","Florida",0020-03-26,2357
"3725","Georgia",0020-03-26,1525
"3726","Grand Princess",0020-03-26,28
"3727","Guam",0020-03-26,45
"3728","Hawaii",0020-03-26,95
"3729","Idaho",0020-03-26,146
"3730","Illinois",0020-03-26,2538
"3731","Indiana",0020-03-26,645
"3732","Iowa",0020-03-26,179
"3733","Kansas",0020-03-26,172
"3734","Kentucky",0020-03-26,247
"3735","Louisiana",0020-03-26,2304
"3736","Maine",0020-03-26,155
"3737","Maryland",0020-03-26,583
"3738","Massachusetts",0020-03-26,2417
"3739","Michigan",0020-03-26,2845
"3740","Minnesota",0020-03-26,344
"3741","Mississippi",0020-03-26,485
"3742","Missouri",0020-03-26,520
"3743","Montana",0020-03-26,90
"3744","Nebraska",0020-03-26,74
"3745","Nevada",0020-03-26,420
"3746","New Hampshire",0020-03-26,137
"3747","New Jersey",0020-03-26,6876
"3748","New Mexico",0020-03-26,113
"3749","New York",0020-03-26,37877
"3750","North Carolina",0020-03-26,738
"3751","North Dakota",0020-03-26,51
"3752","Northern Mariana Islands",0020-03-26,0
"3753","Ohio",0020-03-26,868
"3754","Oklahoma",0020-03-26,248
"3755","Oregon",0020-03-26,316
"3756","Pennsylvania",0020-03-26,1795
"3757","Puerto Rico",0020-03-26,64
"3758","Rhode Island",0020-03-26,165
"3759","South Carolina",0020-03-26,424
"3760","South Dakota",0020-03-26,46
"3761","Tennessee",0020-03-26,1097
"3762","Texas",0020-03-26,1563
"3763","Utah",0020-03-26,396
"3764","Vermont",0020-03-26,158
"3765","Virgin Islands",0020-03-26,17
"3766","Virginia",0020-03-26,466
"3767","Washington",0020-03-26,3207
"3768","West Virginia",0020-03-26,52
"3769","Wisconsin",0020-03-26,728
"3770","Wyoming",0020-03-26,53
"3771","Alabama",0020-03-27,587
"3772","Alaska",0020-03-27,58
"3773","American Samoa",0020-03-27,0
"3774","Arizona",0020-03-27,665
"3775","Arkansas",0020-03-27,381
"3776","California",0020-03-27,4657
"3777","Colorado",0020-03-27,1433
"3778","Connecticut",0020-03-27,1291
"3779","Delaware",0020-03-27,163
"3780","Diamond Princess",0020-03-27,49
"3781","District of Columbia",0020-03-27,271
"3782","Florida",0020-03-27,2900
"3783","Georgia",0020-03-27,2000
"3784","Grand Princess",0020-03-27,28
"3785","Guam",0020-03-27,51
"3786","Hawaii",0020-03-27,106
"3787","Idaho",0020-03-27,205
"3788","Illinois",0020-03-27,3024
"3789","Indiana",0020-03-27,979
"3790","Iowa",0020-03-27,235
"3791","Kansas",0020-03-27,206
"3792","Kentucky",0020-03-27,301
"3793","Louisiana",0020-03-27,2744
"3794","Maine",0020-03-27,168
