"","state","date","confirmed"
"3224","New Hampshire","3/17/20",26
"3225","New Jersey","3/17/20",250
"3226","New Mexico","3/17/20",23
"3227","New York","3/17/20",1578
"3228","North Carolina","3/17/20",64
"3229","North Dakota","3/17/20",3
"3230","Northern Mariana Islands","3/17/20",0
"3231","Ohio","3/17/20",67
"3232","Oklahoma","3/17/20",17
"3233","Oregon","3/17/20",66
"3234","Pennsylvania","3/17/20",112
"3235","Puerto Rico","3/17/20",5
"3236","Rhode Island","3/17/20",23
"3237","South Carolina","3/17/20",47
"3238","South Dakota","3/17/20",11
"3239","Tennessee","3/17/20",74
"3240","Texas","3/17/20",110
"3241","Utah","3/17/20",39
"3242","Vermont","3/17/20",12
"3243","Virgin Islands","3/17/20",2
"3244","Virginia","3/17/20",67
"3245","Washington","3/17/20",955
"3246","West Virginia","3/17/20",0
"3247","Wisconsin","3/17/20",73
"3248","Wyoming","3/17/20",11
"3249","Alabama","3/18/20",51
"3250","Alaska","3/18/20",5
"3251","American Samoa","3/18/20",0
"3252","Arizona","3/18/20",27
"3253","Arkansas","3/18/20",4
"3254","California","3/18/20",828
"3255","Colorado","3/18/20",218
"3256","Connecticut","3/18/20",96
"3257","Delaware","3/18/20",19
"3258","Diamond Princess","3/18/20",47
"3259","District of Columbia","3/18/20",31
"3260","Florida","3/18/20",306
"3261","Georgia","3/18/20",197
"3262","Grand Princess","3/18/20",21
"3263","Guam","3/18/20",5
"3264","Hawaii","3/18/20",15
"3265","Idaho","3/18/20",9
"3266","Illinois","3/18/20",272
"3267","Indiana","3/18/20",38
"3268","Iowa","3/18/20",38
"3269","Kansas","3/18/20",22
"3270","Kentucky","3/18/20",28
"3271","Louisiana","3/18/20",257
"3272","Maine","3/18/20",35
"3273","Maryland","3/18/20",85
"3274","Massachusetts","3/18/20",252
"3275","Michigan","3/18/20",119
"3276","Minnesota","3/18/20",77
"3277","Mississippi","3/18/20",34
"3278","Missouri","3/18/20",18
"3279","Montana","3/18/20",10
"3280","Nebraska","3/18/20",24
"3281","Nevada","3/18/20",55
"3282","New Hampshire","3/18/20",37
"3283","New Jersey","3/18/20",397
"3284","New Mexico","3/18/20",28
"3285","New York","3/18/20",3038
"3286","North Carolina","3/18/20",92
"3287","North Dakota","3/18/20",6
"3288","Northern Mariana Islands","3/18/20",0
"3289","Ohio","3/18/20",89
"3290","Oklahoma","3/18/20",17
"3291","Oregon","3/18/20",75
"3292","Pennsylvania","3/18/20",155
"3293","Puerto Rico","3/18/20",5
"3294","Rhode Island","3/18/20",33
"3295","South Carolina","3/18/20",60
"3296","South Dakota","3/18/20",11
"3297","Tennessee","3/18/20",100
"3298","Texas","3/18/20",196
"3299","Utah","3/18/20",47
"3300","Vermont","3/18/20",13
"3301","Virgin Islands","3/18/20",2
"3302","Virginia","3/18/20",79
"3303","Washington","3/18/20",1022
"3304","West Virginia","3/18/20",1
"3305","Wisconsin","3/18/20",111
"3306","Wyoming","3/18/20",16
"3307","Alabama","3/19/20",78
"3308","Alaska","3/19/20",8
"3309","American Samoa","3/19/20",0
"3310","Arizona","3/19/20",45
"3311","Arkansas","3/19/20",62
"3312","California","3/19/20",1005
"3313","Colorado","3/19/20",277
"3314","Connecticut","3/19/20",159
"3315","Delaware","3/19/20",30
"3316","Diamond Princess","3/19/20",47
"3317","District of Columbia","3/19/20",40
"3318","Florida","3/19/20",432
"3319","Georgia","3/19/20",287
"3320","Grand Princess","3/19/20",22
"3321","Guam","3/19/20",12
"3322","Hawaii","3/19/20",25
"3323","Idaho","3/19/20",23
"3324","Illinois","3/19/20",422
"3325","Indiana","3/19/20",60
"3326","Iowa","3/19/20",44
"3327","Kansas","3/19/20",35
"3328","Kentucky","3/19/20",50
"3329","Louisiana","3/19/20",392
"3330","Maine","3/19/20",52
"3331","Maryland","3/19/20",107
"3332","Massachusetts","3/19/20",328
"3333","Michigan","3/19/20",259
"3334","Minnesota","3/19/20",89
"3335","Mississippi","3/19/20",50
"3336","Missouri","3/19/20",39
"3337","Montana","3/19/20",11
"3338","Nebraska","3/19/20",29
"3339","Nevada","3/19/20",95
"3340","New Hampshire","3/19/20",42
"3341","New Jersey","3/19/20",741
"3342","New Mexico","3/19/20",35
"3343","New York","3/19/20",5704
"3344","North Carolina","3/19/20",136
"3345","North Dakota","3/19/20",19
"3346","Northern Mariana Islands","3/19/20",0
"3347","Ohio","3/19/20",119
"3348","Oklahoma","3/19/20",44
"3349","Oregon","3/19/20",88
"3350","Pennsylvania","3/19/20",206
"3351","Puerto Rico","3/19/20",5
"3352","Rhode Island","3/19/20",44
"3353","South Carolina","3/19/20",80
"3354","South Dakota","3/19/20",14
"3355","Tennessee","3/19/20",154
"3356","Texas","3/19/20",306
"3357","Utah","3/19/20",62
"3358","Vermont","3/19/20",22
"3359","Virgin Islands","3/19/20",3
"3360","Virginia","3/19/20",103
"3361","Washington","3/19/20",1374
"3362","West Virginia","3/19/20",2
"3363","Wisconsin","3/19/20",159
"3364","Wyoming","3/19/20",18
"3365","Alabama","3/20/20",106
"3366","Alaska","3/20/20",11
"3367","American Samoa","3/20/20",0
"3368","Arizona","3/20/20",68
"3369","Arkansas","3/20/20",100
"3370","California","3/20/20",1243
"3371","Colorado","3/20/20",363
"3372","Connecticut","3/20/20",194
"3373","Delaware","3/20/20",39
"3374","Diamond Princess","3/20/20",49
"3375","District of Columbia","3/20/20",71
"3376","Florida","3/20/20",564
"3377","Georgia","3/20/20",485
"3378","Grand Princess","3/20/20",23
"3379","Guam","3/20/20",14
"3380","Hawaii","3/20/20",36
"3381","Idaho","3/20/20",36
"3382","Illinois","3/20/20",585
"3383","Indiana","3/20/20",86
"3384","Iowa","3/20/20",45
"3385","Kansas","3/20/20",48
"3386","Kentucky","3/20/20",64
"3387","Louisiana","3/20/20",537
"3388","Maine","3/20/20",56
"3389","Maryland","3/20/20",149
"3390","Massachusetts","3/20/20",413
"3391","Michigan","3/20/20",402
"3392","Minnesota","3/20/20",113
"3393","Mississippi","3/20/20",80
"3394","Missouri","3/20/20",73
"3395","Montana","3/20/20",20
"3396","Nebraska","3/20/20",37
"3397","Nevada","3/20/20",161
"3398","New Hampshire","3/20/20",53
"3399","New Jersey","3/20/20",890
"3400","New Mexico","3/20/20",42
"3401","New York","3/20/20",8403
"3402","North Carolina","3/20/20",189
"3403","North Dakota","3/20/20",26
"3404","Northern Mariana Islands","3/20/20",0
"3405","Ohio","3/20/20",173
"3406","Oklahoma","3/20/20",49
"3407","Oregon","3/20/20",114
"3408","Pennsylvania","3/20/20",311
"3409","Puerto Rico","3/20/20",14
"3410","Rhode Island","3/20/20",54
"3411","South Carolina","3/20/20",126
"3412","South Dakota","3/20/20",14
"3413","Tennessee","3/20/20",223
"3414","Texas","3/20/20",429
"3415","Utah","3/20/20",95
"3416","Vermont","3/20/20",29
"3417","Virgin Islands","3/20/20",3
"3418","Virginia","3/20/20",123
"3419","Washington","3/20/20",1524
"3420","West Virginia","3/20/20",8
"3421","Wisconsin","3/20/20",219
"3422","Wyoming","3/20/20",21
"3423","Alabama","3/21/20",131
"3424","Alaska","3/21/20",13
"3425","American Samoa","3/21/20",0
"3426","Arizona","3/21/20",104
"3427","Arkansas","3/21/20",122
"3428","California","3/21/20",1405
"3429","Colorado","3/21/20",475
"3430","Connecticut","3/21/20",194
"3431","Delaware","3/21/20",45
"3432","Diamond Princess","3/21/20",49
"3433","District of Columbia","3/21/20",98
"3434","Florida","3/21/20",763
"3435","Georgia","3/21/20",555
"3436","Grand Princess","3/21/20",23
"3437","Guam","3/21/20",15
"3438","Hawaii","3/21/20",36
"3439","Idaho","3/21/20",42
"3440","Illinois","3/21/20",753
"3441","Indiana","3/21/20",128
"3442","Iowa","3/21/20",69
"3443","Kansas","3/21/20",57
"3444","Kentucky","3/21/20",87
"3445","Louisiana","3/21/20",763
"3446","Maine","3/21/20",70
"3447","Maryland","3/21/20",193
"3448","Massachusetts","3/21/20",523
"3449","Michigan","3/21/20",540
"3450","Minnesota","3/21/20",134
"3451","Mississippi","3/21/20",140
"3452","Missouri","3/21/20",81
"3453","Montana","3/21/20",27
"3454","Nebraska","3/21/20",38
"3455","Nevada","3/21/20",161
"3456","New Hampshire","3/21/20",61
"3457","New Jersey","3/21/20",1327
"3458","New Mexico","3/21/20",55
"3459","New York","3/21/20",11727
"3460","North Carolina","3/21/20",256
"3461","North Dakota","3/21/20",28
"3462","Northern Mariana Islands","3/21/20",0
"3463","Ohio","3/21/20",247
"3464","Oklahoma","3/21/20",53
"3465","Oregon","3/21/20",137
"3466","Pennsylvania","3/21/20",399
"3467","Puerto Rico","3/21/20",21
"3468","Rhode Island","3/21/20",66
"3469","South Carolina","3/21/20",174
"3470","South Dakota","3/21/20",14
"3471","Tennessee","3/21/20",304
"3472","Texas","3/21/20",582
"3473","Utah","3/21/20",118
"3474","Vermont","3/21/20",49
"3475","Virgin Islands","3/21/20",6
"3476","Virginia","3/21/20",157
"3477","Washington","3/21/20",1793
"3478","West Virginia","3/21/20",12
"3479","Wisconsin","3/21/20",282
"3480","Wyoming","3/21/20",23
"3481","Alabama","3/22/20",157
"3482","Alaska","3/22/20",18
"3483","American Samoa","3/22/20",0
"3484","Arizona","3/22/20",152
"3485","Arkansas","3/22/20",165
"3486","California","3/22/20",1646
"3487","Colorado","3/22/20",591
"3488","Connecticut","3/22/20",327
"3489","Delaware","3/22/20",56
"3490","Diamond Princess","3/22/20",49
"3491","District of Columbia","3/22/20",102
"3492","Florida","3/22/20",1004
"3493","Georgia","3/22/20",621
"3494","Grand Princess","3/22/20",30
"3495","Guam","3/22/20",27
"3496","Hawaii","3/22/20",53
"3497","Idaho","3/22/20",42
"3498","Illinois","3/22/20",1049
"3499","Indiana","3/22/20",204
"3500","Iowa","3/22/20",90
"3501","Kansas","3/22/20",65
"3502","Kentucky","3/22/20",103
"3503","Louisiana","3/22/20",837
"3504","Maine","3/22/20",89
"3505","Maryland","3/22/20",244
"3506","Massachusetts","3/22/20",640
"3507","Michigan","3/22/20",1035
"3508","Minnesota","3/22/20",167
"3509","Mississippi","3/22/20",207
"3510","Missouri","3/22/20",100
"3511","Montana","3/22/20",34
"3512","Nebraska","3/22/20",51
"3513","Nevada","3/22/20",190
"3514","New Hampshire","3/22/20",73
"3515","New Jersey","3/22/20",1914
"3516","New Mexico","3/22/20",57
"3517","New York","3/22/20",15800
"3518","North Carolina","3/22/20",305
"3519","North Dakota","3/22/20",28
"3520","Northern Mariana Islands","3/22/20",0
"3521","Ohio","3/22/20",356
"3522","Oklahoma","3/22/20",67
"3523","Oregon","3/22/20",161
"3524","Pennsylvania","3/22/20",509
"3525","Puerto Rico","3/22/20",23
"3526","Rhode Island","3/22/20",83
"3527","South Carolina","3/22/20",196
"3528","South Dakota","3/22/20",21
"3529","Tennessee","3/22/20",393
"3530","Texas","3/22/20",643
"3531","Utah","3/22/20",162
"3532","Vermont","3/22/20",52
"3533","Virgin Islands","3/22/20",6
"3534","Virginia","3/22/20",220
"3535","Washington","3/22/20",1997
"3536","West Virginia","3/22/20",16
"3537","Wisconsin","3/22/20",381
"3538","Wyoming","3/22/20",26
"3539","Alabama","3/23/20",196
"3540","Alaska","3/23/20",30
"3541","American Samoa","3/23/20",0
"3542","Arizona","3/23/20",235
"3543","Arkansas","3/23/20",192
"3544","California","3/23/20",2108
"3545","Colorado","3/23/20",704
"3546","Connecticut","3/23/20",415
"3547","Delaware","3/23/20",68
"3548","Diamond Princess","3/23/20",49
"3549","District of Columbia","3/23/20",120
"3550","Florida","3/23/20",1227
"3551","Georgia","3/23/20",772
"3552","Grand Princess","3/23/20",28
"3553","Guam","3/23/20",29
"3554","Hawaii","3/23/20",56
"3555","Idaho","3/23/20",68
"3556","Illinois","3/23/20",1285
"3557","Indiana","3/23/20",270
"3558","Iowa","3/23/20",105
"3559","Kansas","3/23/20",84
"3560","Kentucky","3/23/20",123
"3561","Louisiana","3/23/20",1172
"3562","Maine","3/23/20",107
"3563","Maryland","3/23/20",290
"3564","Massachusetts","3/23/20",777
"3565","Michigan","3/23/20",1329
"3566","Minnesota","3/23/20",234
"3567","Mississippi","3/23/20",249
"3568","Missouri","3/23/20",187
"3569","Montana","3/23/20",34
"3570","Nebraska","3/23/20",51
"3571","Nevada","3/23/20",245
"3572","New Hampshire","3/23/20",101
"3573","New Jersey","3/23/20",2844
"3574","New Mexico","3/23/20",83
"3575","New York","3/23/20",20884
"3576","North Carolina","3/23/20",353
"3577","North Dakota","3/23/20",30
"3578","Northern Mariana Islands","3/23/20",0
"3579","Ohio","3/23/20",443
"3580","Oklahoma","3/23/20",81
"3581","Oregon","3/23/20",191
"3582","Pennsylvania","3/23/20",698
"3583","Puerto Rico","3/23/20",31
"3584","Rhode Island","3/23/20",106
"3585","South Carolina","3/23/20",298
"3586","South Dakota","3/23/20",28
"3587","Tennessee","3/23/20",614
"3588","Texas","3/23/20",758
"3589","Utah","3/23/20",257
"3590","Vermont","3/23/20",75
"3591","Virgin Islands","3/23/20",7
"3592","Virginia","3/23/20",254
"3593","Washington","3/23/20",2221
"3594","West Virginia","3/23/20",16
"3595","Wisconsin","3/23/20",425
"3596","Wyoming","3/23/20",26
"3597","Alabama","3/24/20",242
"3598","Alaska","3/24/20",34
"3599","American Samoa","3/24/20",0
"3600","Arizona","3/24/20",326
"3601","Arkansas","3/24/20",219
"3602","California","3/24/20",2538
"3603","Colorado","3/24/20",723
"3604","Connecticut","3/24/20",618
"3605","Delaware","3/24/20",104
"3606","Diamond Princess","3/24/20",49
"3607","District of Columbia","3/24/20",141
"3608","Florida","3/24/20",1412
"3609","Georgia","3/24/20",1026
"3610","Grand Princess","3/24/20",28
"3611","Guam","3/24/20",32
"3612","Hawaii","3/24/20",90
"3613","Idaho","3/24/20",81
"3614","Illinois","3/24/20",1537
"3615","Indiana","3/24/20",368
"3616","Iowa","3/24/20",124
"3617","Kansas","3/24/20",100
"3618","Kentucky","3/24/20",162
"3619","Louisiana","3/24/20",1388
"3620","Maine","3/24/20",118
"3621","Maryland","3/24/20",349
"3622","Massachusetts","3/24/20",1159
"3623","Michigan","3/24/20",1793
"3624","Minnesota","3/24/20",261
"3625","Mississippi","3/24/20",320
"3626","Missouri","3/24/20",257
"3627","Montana","3/24/20",51
"3628","Nebraska","3/24/20",66
"3629","Nevada","3/24/20",278
"3630","New Hampshire","3/24/20",101
"3631","New Jersey","3/24/20",3675
"3632","New Mexico","3/24/20",100
"3633","New York","3/24/20",25681
"3634","North Carolina","3/24/20",495
"3635","North Dakota","3/24/20",36
"3636","Northern Mariana Islands","3/24/20",0
"3637","Ohio","3/24/20",567
"3638","Oklahoma","3/24/20",106
"3639","Oregon","3/24/20",210
"3640","Pennsylvania","3/24/20",946
"3641","Puerto Rico","3/24/20",39
"3642","Rhode Island","3/24/20",124
"3643","South Carolina","3/24/20",342
"3644","South Dakota","3/24/20",30
"3645","Tennessee","3/24/20",772
"3646","Texas","3/24/20",955
"3647","Utah","3/24/20",298
"3648","Vermont","3/24/20",95
"3649","Virgin Islands","3/24/20",17
"3650","Virginia","3/24/20",293
"3651","Washington","3/24/20",2328
"3652","West Virginia","3/24/20",22
"3653","Wisconsin","3/24/20",481
"3654","Wyoming","3/24/20",29
"3655","Alabama","3/25/20",381
"3656","Alaska","3/25/20",41
"3657","American Samoa","3/25/20",0
"3658","Arizona","3/25/20",401
"3659","Arkansas","3/25/20",280
"3660","California","3/25/20",2998
"3661","Colorado","3/25/20",1021
"3662","Connecticut","3/25/20",875
"3663","Delaware","3/25/20",119
"3664","Diamond Princess","3/25/20",49
"3665","District of Columbia","3/25/20",187
"3666","Florida","3/25/20",1682
"3667","Georgia","3/25/20",1247
"3668","Grand Princess","3/25/20",28
"3669","Guam","3/25/20",37
"3670","Hawaii","3/25/20",91
"3671","Idaho","3/25/20",91
"3672","Illinois","3/25/20",1865
"3673","Indiana","3/25/20",477
"3674","Iowa","3/25/20",146
"3675","Kansas","3/25/20",134
"3676","Kentucky","3/25/20",197
"3677","Louisiana","3/25/20",1795
"3678","Maine","3/25/20",142
"3679","Maryland","3/25/20",425
"3680","Massachusetts","3/25/20",1838
"3681","Michigan","3/25/20",2296
"3682","Minnesota","3/25/20",286
"3683","Mississippi","3/25/20",377
"3684","Missouri","3/25/20",354
"3685","Montana","3/25/20",65
"3686","Nebraska","3/25/20",71
"3687","Nevada","3/25/20",323
"3688","New Hampshire","3/25/20",108
"3689","New Jersey","3/25/20",4402
"3690","New Mexico","3/25/20",113
"3691","New York","3/25/20",30841
"3692","North Carolina","3/25/20",590
"3693","North Dakota","3/25/20",45
"3694","Northern Mariana Islands","3/25/20",0
"3695","Ohio","3/25/20",704
"3696","Oklahoma","3/25/20",164
"3697","Oregon","3/25/20",266
"3698","Pennsylvania","3/25/20",1260
"3699","Puerto Rico","3/25/20",51
"3700","Rhode Island","3/25/20",132
"3701","South Carolina","3/25/20",424
"3702","South Dakota","3/25/20",41
"3703","Tennessee","3/25/20",916
"3704","Texas","3/25/20",1229
"3705","Utah","3/25/20",340
"3706","Vermont","3/25/20",125
"3707","Virgin Islands","3/25/20",17
"3708","Virginia","3/25/20",396
"3709","Washington","3/25/20",2591
"3710","West Virginia","3/25/20",39
"3711","Wisconsin","3/25/20",621
"3712","Wyoming","3/25/20",44
"3713","Alabama","3/26/20",517
"3714","Alaska","3/26/20",56
"3715","American Samoa","3/26/20",0
"3716","Arizona","3/26/20",508
"3717","Arkansas","3/26/20",335
"3718","California","3/26/20",3899
"3719","Colorado","3/26/20",1430
"3720","Connecticut","3/26/20",1012
"3721","Delaware","3/26/20",130
"3722","Diamond Princess","3/26/20",49
"3723","District of Columbia","3/26/20",231
"3724","Florida","3/26/20",2357
"3725","Georgia","3/26/20",1525
"3726","Grand Princess","3/26/20",28
"3727","Guam","3/26/20",45
"3728","Hawaii","3/26/20",95
"3729","Idaho","3/26/20",146
"3730","Illinois","3/26/20",2538
"3731","Indiana","3/26/20",645
"3732","Iowa","3/26/20",179
"3733","Kansas","3/26/20",172
"3734","Kentucky","3/26/20",247
"3735","Louisiana","3/26/20",2304
"3736","Maine","3/26/20",155
"3737","Maryland","3/26/20",583
"3738","Massachusetts","3/26/20",2417
"3739","Michigan","3/26/20",2845
"3740","Minnesota","3/26/20",344
"3741","Mississippi","3/26/20",485
"3742","Missouri","3/26/20",520
"3743","Montana","3/26/20",90
"3744","Nebraska","3/26/20",74
"3745","Nevada","3/26/20",420
"3746","New Hampshire","3/26/20",137
"3747","New Jersey","3/26/20",6876
"3748","New Mexico","3/26/20",113
"3749","New York","3/26/20",37877
"3750","North Carolina","3/26/20",738
"3751","North Dakota","3/26/20",51
"3752","Northern Mariana Islands","3/26/20",0
"3753","Ohio","3/26/20",868
"3754","Oklahoma","3/26/20",248
"3755","Oregon","3/26/20",316
"3756","Pennsylvania","3/26/20",1795
"3757","Puerto Rico","3/26/20",64
"3758","Rhode Island","3/26/20",165
"3759","South Carolina","3/26/20",424
"3760","South Dakota","3/26/20",46
"3761","Tennessee","3/26/20",1097
"3762","Texas","3/26/20",1563
"3763","Utah","3/26/20",396
"3764","Vermont","3/26/20",158
"3765","Virgin Islands","3/26/20",17
"3766","Virginia","3/26/20",466
"3767","Washington","3/26/20",3207
"3768","West Virginia","3/26/20",52
"3769","Wisconsin","3/26/20",728
"3770","Wyoming","3/26/20",53
"3771","Alabama","3/27/20",587
"3772","Alaska","3/27/20",58
"3773","American Samoa","3/27/20",0
"3774","Arizona","3/27/20",665
"3775","Arkansas","3/27/20",381
"3776","California","3/27/20",4657
"3777","Colorado","3/27/20",1433
"3778","Connecticut","3/27/20",1291
"3779","Delaware","3/27/20",163
"3780","Diamond Princess","3/27/20",49
"3781","District of Columbia","3/27/20",271
"3782","Florida","3/27/20",2900
"3783","Georgia","3/27/20",2000
"3784","Grand Princess","3/27/20",28
"3785","Guam","3/27/20",51
"3786","Hawaii","3/27/20",106
"3787","Idaho","3/27/20",205
"3788","Illinois","3/27/20",3024
"3789","Indiana","3/27/20",979
"3790","Iowa","3/27/20",235
"3791","Kansas","3/27/20",206
"3792","Kentucky","3/27/20",301
"3793","Louisiana","3/27/20",2744
"3794","Maine","3/27/20",168
"3795","Maryland","3/27/20",775
"3796","Massachusetts","3/27/20",3240
"3797","Michigan","3/27/20",3634
"3798","Minnesota","3/27/20",396
"3799","Mississippi","3/27/20",579
"3800","Missouri","3/27/20",666
"3801","Montana","3/27/20",109
"3802","Nebraska","3/27/20",82
"3803","Nevada","3/27/20",536
"3804","New Hampshire","3/27/20",158
"3805","New Jersey","3/27/20",8825
"3806","New Mexico","3/27/20",136
"3807","New York","3/27/20",44876
"3808","North Carolina","3/27/20",887
"3809","North Dakota","3/27/20",68
"3810","Northern Mariana Islands","3/27/20",0
"3811","Ohio","3/27/20",1137
"3812","Oklahoma","3/27/20",322
"3813","Oregon","3/27/20",416
"3814","Pennsylvania","3/27/20",2345
"3815","Puerto Rico","3/27/20",79
"3816","Rhode Island","3/27/20",203
"3817","South Carolina","3/27/20",542
"3818","South Dakota","3/27/20",58
"3819","Tennessee","3/27/20",1318
"3820","Texas","3/27/20",1937
"3821","Utah","3/27/20",472
"3822","Vermont","3/27/20",184
"3823","Virgin Islands","3/27/20",19
"3824","Virginia","3/27/20",607
"3825","Washington","3/27/20",3477
"3826","West Virginia","3/27/20",76
"3827","Wisconsin","3/27/20",926
"3828","Wyoming","3/27/20",70
"3829","Alabama","3/28/20",694
"3830","Alaska","3/28/20",85
"3831","American Samoa","3/28/20",0
"3832","Arizona","3/28/20",773
"3833","Arkansas","3/28/20",409
"3834","California","3/28/20",5095
"3835","Colorado","3/28/20",1740
"3836","Connecticut","3/28/20",1524
"3837","Delaware","3/28/20",214
"3838","Diamond Princess","3/28/20",49
"3839","District of Columbia","3/28/20",304
"3840","Florida","3/28/20",3763
"3841","Georgia","3/28/20",2366
"3842","Grand Princess","3/28/20",103
"3843","Guam","3/28/20",55
"3844","Hawaii","3/28/20",149
"3845","Idaho","3/28/20",234
"3846","Illinois","3/28/20",3491
"3847","Indiana","3/28/20",1233
"3848","Iowa","3/28/20",298
"3849","Kansas","3/28/20",266
"3850","Kentucky","3/28/20",380
"3851","Louisiana","3/28/20",3315
"3852","Maine","3/28/20",211
"3853","Maryland","3/28/20",995
"3854","Massachusetts","3/28/20",4257
"3855","Michigan","3/28/20",4650
"3856","Minnesota","3/28/20",441
"3857","Mississippi","3/28/20",663
"3858","Missouri","3/28/20",836
"3859","Montana","3/28/20",129
"3860","Nebraska","3/28/20",96
"3861","Nevada","3/28/20",626
"3862","New Hampshire","3/28/20",187
"3863","New Jersey","3/28/20",11124
"3864","New Mexico","3/28/20",208
"3865","New York","3/28/20",52410
"3866","North Carolina","3/28/20",1020
"3867","North Dakota","3/28/20",94
"3868","Northern Mariana Islands","3/28/20",0
"3869","Ohio","3/28/20",1406
"3870","Oklahoma","3/28/20",377
"3871","Oregon","3/28/20",479
"3872","Pennsylvania","3/28/20",2845
"3873","Puerto Rico","3/28/20",100
"3874","Rhode Island","3/28/20",239
"3875","South Carolina","3/28/20",660
"3876","South Dakota","3/28/20",68
"3877","Tennessee","3/28/20",1511
"3878","Texas","3/28/20",2455
"3879","Utah","3/28/20",602
"3880","Vermont","3/28/20",211
"3881","Virgin Islands","3/28/20",22
"3882","Virginia","3/28/20",740
"3883","Washington","3/28/20",4030
"3884","West Virginia","3/28/20",96
"3885","Wisconsin","3/28/20",1055
"3886","Wyoming","3/28/20",82
"3887","Alabama","3/29/20",825
"3888","Alaska","3/29/20",102
"3889","American Samoa","3/29/20",0
"3890","Arizona","3/29/20",919
"3891","Arkansas","3/29/20",426
"3892","California","3/29/20",5852
"3893","Colorado","3/29/20",2307
"3894","Connecticut","3/29/20",1993
"3895","Delaware","3/29/20",232
"3896","Diamond Princess","3/29/20",49
"3897","District of Columbia","3/29/20",342
"3898","Florida","3/29/20",4246
"3899","Georgia","3/29/20",2651
"3900","Grand Princess","3/29/20",103
"3901","Guam","3/29/20",56
"3902","Hawaii","3/29/20",149
"3903","Idaho","3/29/20",281
"3904","Illinois","3/29/20",4596
"3905","Indiana","3/29/20",1513
"3906","Iowa","3/29/20",336
"3907","Kansas","3/29/20",330
"3908","Kentucky","3/29/20",438
"3909","Louisiana","3/29/20",3540
"3910","Maine","3/29/20",253
"3911","Maryland","3/29/20",1239
"3912","Massachusetts","3/29/20",4955
"3913","Michigan","3/29/20",5488
"3914","Minnesota","3/29/20",503
"3915","Mississippi","3/29/20",759
"3916","Missouri","3/29/20",915
"3917","Montana","3/29/20",154
"3918","Nebraska","3/29/20",108
"3919","Nevada","3/29/20",920
"3920","New Hampshire","3/29/20",214
"3921","New Jersey","3/29/20",13386
"3922","New Mexico","3/29/20",237
"3923","New York","3/29/20",59648
"3924","North Carolina","3/29/20",1191
"3925","North Dakota","3/29/20",98
"3926","Northern Mariana Islands","3/29/20",0
"3927","Ohio","3/29/20",1653
"3928","Oklahoma","3/29/20",429
"3929","Oregon","3/29/20",548
"3930","Pennsylvania","3/29/20",3432
"3931","Puerto Rico","3/29/20",127
"3932","Rhode Island","3/29/20",294
"3933","South Carolina","3/29/20",774
"3934","South Dakota","3/29/20",90
"3935","Tennessee","3/29/20",1720
"3936","Texas","3/29/20",2792
"3937","Utah","3/29/20",720
"3938","Vermont","3/29/20",235
"3939","Virgin Islands","3/29/20",23
"3940","Virginia","3/29/20",890
"3941","Washington","3/29/20",4465
"3942","West Virginia","3/29/20",113
"3943","Wisconsin","3/29/20",1164
"3944","Wyoming","3/29/20",86
"3945","Alabama","3/30/20",899
"3946","Alaska","3/30/20",114
"3947","American Samoa","3/30/20",0
"3948","Arizona","3/30/20",1157
"3949","Arkansas","3/30/20",473
"3950","California","3/30/20",7138
"3951","Colorado","3/30/20",2311
"3952","Connecticut","3/30/20",2571
"3953","Delaware","3/30/20",264
"3954","Diamond Princess","3/30/20",49
"3955","District of Columbia","3/30/20",401
"3956","Florida","3/30/20",5473
"3957","Georgia","3/30/20",2808
"3958","Grand Princess","3/30/20",103
"3959","Guam","3/30/20",58
"3960","Hawaii","3/30/20",175
"3961","Idaho","3/30/20",340
"3962","Illinois","3/30/20",5056
"3963","Indiana","3/30/20",1786
"3964","Iowa","3/30/20",424
"3965","Kansas","3/30/20",372
"3966","Kentucky","3/30/20",479
"3967","Louisiana","3/30/20",4025
"3968","Maine","3/30/20",275
"3969","Maryland","3/30/20",1413
"3970","Massachusetts","3/30/20",5752
"3971","Michigan","3/30/20",6498
"3972","Minnesota","3/30/20",576
"3973","Mississippi","3/30/20",847
"3974","Missouri","3/30/20",1051
"3975","Montana","3/30/20",171
"3976","Nebraska","3/30/20",145
"3977","Nevada","3/30/20",1012
"3978","New Hampshire","3/30/20",314
"3979","New Jersey","3/30/20",16636
"3980","New Mexico","3/30/20",237
"3981","New York","3/30/20",66663
"3982","North Carolina","3/30/20",1313
"3983","North Dakota","3/30/20",109
"3984","Northern Mariana Islands","3/30/20",0
"3985","Ohio","3/30/20",1933
"3986","Oklahoma","3/30/20",481
"3987","Oregon","3/30/20",606
"3988","Pennsylvania","3/30/20",4155
"3989","Puerto Rico","3/30/20",174
"3990","Rhode Island","3/30/20",408
"3991","South Carolina","3/30/20",925
"3992","South Dakota","3/30/20",101
"3993","Tennessee","3/30/20",1917
"3994","Texas","3/30/20",3147
"3995","Utah","3/30/20",798
"3996","Vermont","3/30/20",256
"3997","Virgin Islands","3/30/20",30
"3998","Virginia","3/30/20",1020
"3999","Washington","3/30/20",4923
"4000","West Virginia","3/30/20",145
"4001","Wisconsin","3/30/20",1230
"4002","Wyoming","3/30/20",94
"4003","Alabama","3/31/20",987
"4004","Alaska","3/31/20",119
"4005","American Samoa","3/31/20",0
"4006","Arizona","3/31/20",1289
